filename,logo-name,x,y,farbe
neural_network/training_images/triangle_blue_0183.bmp,triangle,62,77,blue
neural_network/training_images/triangle_blue_0184.bmp,triangle,67,63,blue
neural_network/training_images/triangle_blue_0185.bmp,triangle,53,71,blue
neural_network/training_images/triangle_blue_0186.bmp,triangle,71,62,blue
neural_network/training_images/triangle_blue_0187.bmp,triangle,60,64,blue
neural_network/training_images/triangle_blue_0188.bmp,triangle,60,62,blue
neural_network/training_images/triangle_blue_0189.bmp,triangle,62,65,blue
neural_network/training_images/triangle_blue_0190.bmp,triangle,77,51,blue
neural_network/training_images/triangle_blue_0191.bmp,triangle,70,63,blue
neural_network/training_images/triangle_blue_0192.bmp,triangle,62,67,blue
neural_network/training_images/triangle_blue_0193.bmp,triangle,54,61,blue
neural_network/training_images/triangle_blue_0194.bmp,triangle,59,77,blue
neural_network/training_images/triangle_blue_0195.bmp,triangle,68,72,blue
neural_network/training_images/triangle_blue_0196.bmp,triangle,60,71,blue
neural_network/training_images/triangle_blue_0197.bmp,triangle,59,64,blue
neural_network/training_images/triangle_blue_0198.bmp,triangle,51,48,blue
neural_network/training_images/triangle_blue_0199.bmp,triangle,66,64,blue
neural_network/training_images/triangle_blue_0200.bmp,triangle,50,67,blue
neural_network/training_images/triangle_blue_0201.bmp,triangle,55,52,blue
neural_network/training_images/triangle_blue_0202.bmp,triangle,65,71,blue
neural_network/training_images/triangle_blue_0203.bmp,triangle,60,69,blue
neural_network/training_images/triangle_blue_0204.bmp,triangle,67,74,blue
neural_network/training_images/triangle_blue_0205.bmp,triangle,70,57,blue
neural_network/training_images/triangle_blue_0206.bmp,triangle,73,59,blue
neural_network/training_images/triangle_blue_0207.bmp,triangle,60,59,blue
neural_network/training_images/triangle_blue_0208.bmp,triangle,60,72,blue
neural_network/training_images/triangle_blue_0209.bmp,triangle,72,71,blue
neural_network/training_images/triangle_blue_0210.bmp,triangle,61,54,blue
neural_network/training_images/triangle_blue_0211.bmp,triangle,60,77,blue
neural_network/training_images/triangle_blue_0212.bmp,triangle,65,49,blue
neural_network/training_images/triangle_blue_0213.bmp,triangle,51,57,blue
neural_network/training_images/triangle_blue_0214.bmp,triangle,54,53,blue
neural_network/training_images/triangle_blue_0215.bmp,triangle,69,65,blue
neural_network/training_images/triangle_blue_0216.bmp,triangle,57,61,blue
neural_network/training_images/triangle_blue_0217.bmp,triangle,65,62,blue
neural_network/training_images/triangle_blue_0218.bmp,triangle,68,59,blue
neural_network/training_images/triangle_blue_0219.bmp,triangle,54,66,blue
neural_network/training_images/triangle_blue_0220.bmp,triangle,65,57,blue
neural_network/training_images/triangle_blue_0221.bmp,triangle,62,55,blue
neural_network/training_images/triangle_blue_0222.bmp,triangle,61,59,blue
neural_network/training_images/triangle_blue_0223.bmp,triangle,59,73,blue
neural_network/training_images/triangle_blue_0224.bmp,triangle,70,59,blue
neural_network/training_images/triangle_blue_0225.bmp,triangle,67,57,blue
neural_network/training_images/triangle_blue_0226.bmp,triangle,81,55,blue
neural_network/training_images/triangle_blue_0227.bmp,triangle,67,70,blue
neural_network/training_images/triangle_blue_0228.bmp,triangle,71,74,blue
neural_network/training_images/triangle_blue_0229.bmp,triangle,63,53,blue
neural_network/training_images/triangle_blue_0230.bmp,triangle,71,69,blue
neural_network/training_images/triangle_blue_0231.bmp,triangle,69,60,blue
neural_network/training_images/triangle_blue_0232.bmp,triangle,72,70,blue
neural_network/training_images/triangle_blue_0233.bmp,triangle,61,42,blue
neural_network/training_images/triangle_blue_0234.bmp,triangle,59,61,blue
neural_network/training_images/triangle_blue_0235.bmp,triangle,66,74,blue
neural_network/training_images/triangle_blue_0236.bmp,triangle,69,76,blue
neural_network/training_images/triangle_blue_0237.bmp,triangle,70,64,blue
neural_network/training_images/triangle_blue_0238.bmp,triangle,75,66,blue
neural_network/training_images/triangle_blue_0239.bmp,triangle,70,65,blue
neural_network/training_images/triangle_blue_0240.bmp,triangle,67,67,blue
neural_network/training_images/triangle_blue_0241.bmp,triangle,49,72,blue
neural_network/training_images/triangle_blue_0242.bmp,triangle,63,64,blue
neural_network/training_images/triangle_blue_0243.bmp,triangle,68,69,blue
neural_network/training_images/triangle_blue_0244.bmp,triangle,71,44,blue
neural_network/training_images/triangle_blue_0245.bmp,triangle,77,72,blue
neural_network/training_images/triangle_blue_0246.bmp,triangle,52,65,blue
neural_network/training_images/triangle_blue_0247.bmp,triangle,70,66,blue
neural_network/training_images/triangle_blue_0248.bmp,triangle,64,65,blue
neural_network/training_images/triangle_blue_0249.bmp,triangle,73,59,blue
neural_network/training_images/triangle_blue_0250.bmp,triangle,60,61,blue
neural_network/training_images/triangle_blue_0251.bmp,triangle,60,72,blue
neural_network/training_images/triangle_blue_0252.bmp,triangle,63,72,blue
neural_network/training_images/triangle_blue_0253.bmp,triangle,67,51,blue
neural_network/training_images/triangle_blue_0254.bmp,triangle,66,61,blue
neural_network/training_images/triangle_blue_0255.bmp,triangle,70,87,blue
neural_network/training_images/triangle_blue_0256.bmp,triangle,73,82,blue
neural_network/training_images/triangle_blue_0257.bmp,triangle,58,75,blue
neural_network/training_images/triangle_blue_0258.bmp,triangle,70,64,blue
neural_network/training_images/triangle_blue_0259.bmp,triangle,64,69,blue
neural_network/training_images/triangle_blue_0260.bmp,triangle,64,63,blue
neural_network/training_images/triangle_blue_0261.bmp,triangle,69,61,blue
neural_network/training_images/triangle_blue_0262.bmp,triangle,71,60,blue
neural_network/training_images/triangle_blue_0263.bmp,triangle,50,56,blue
neural_network/training_images/triangle_blue_0264.bmp,triangle,57,64,blue
neural_network/training_images/triangle_blue_0265.bmp,triangle,63,76,blue
neural_network/training_images/triangle_blue_0266.bmp,triangle,58,48,blue
neural_network/training_images/triangle_blue_0267.bmp,triangle,63,69,blue
neural_network/training_images/triangle_blue_0268.bmp,triangle,60,57,blue
neural_network/training_images/triangle_blue_0269.bmp,triangle,58,70,blue
neural_network/training_images/triangle_blue_0270.bmp,triangle,68,58,blue
neural_network/training_images/triangle_blue_0271.bmp,triangle,64,47,blue
neural_network/training_images/triangle_blue_0272.bmp,triangle,75,57,blue
neural_network/training_images/triangle_blue_0273.bmp,triangle,72,65,blue
neural_network/training_images/triangle_blue_0274.bmp,triangle,78,69,blue
neural_network/training_images/triangle_blue_0275.bmp,triangle,84,64,blue
neural_network/training_images/triangle_blue_0276.bmp,triangle,70,82,blue
neural_network/training_images/triangle_blue_0277.bmp,triangle,49,66,blue
neural_network/training_images/triangle_blue_0278.bmp,triangle,71,64,blue
neural_network/training_images/triangle_blue_0279.bmp,triangle,57,54,blue
neural_network/training_images/triangle_blue_0280.bmp,triangle,68,60,blue
neural_network/training_images/triangle_blue_0281.bmp,triangle,50,66,blue
neural_network/training_images/triangle_blue_0282.bmp,triangle,67,56,blue
neural_network/training_images/triangle_blue_0283.bmp,triangle,64,66,blue
neural_network/training_images/triangle_blue_0284.bmp,triangle,67,53,blue
neural_network/training_images/triangle_blue_0285.bmp,triangle,57,71,blue
neural_network/training_images/triangle_blue_0286.bmp,triangle,71,51,blue
neural_network/training_images/triangle_blue_0287.bmp,triangle,60,59,blue
neural_network/training_images/triangle_blue_0288.bmp,triangle,65,62,blue
neural_network/training_images/triangle_blue_0289.bmp,triangle,59,78,blue
neural_network/training_images/triangle_blue_0290.bmp,triangle,83,68,blue
neural_network/training_images/triangle_blue_0291.bmp,triangle,75,58,blue
neural_network/training_images/triangle_blue_0292.bmp,triangle,64,62,blue
neural_network/training_images/triangle_blue_0293.bmp,triangle,61,56,blue
neural_network/training_images/triangle_blue_0294.bmp,triangle,73,54,blue
neural_network/training_images/triangle_blue_0295.bmp,triangle,79,58,blue
neural_network/training_images/triangle_blue_0296.bmp,triangle,70,69,blue
neural_network/training_images/triangle_blue_0297.bmp,triangle,43,66,blue
neural_network/training_images/triangle_blue_0298.bmp,triangle,56,67,blue
neural_network/training_images/triangle_blue_0299.bmp,triangle,67,66,blue
neural_network/training_images/triangle_blue_0300.bmp,triangle,91,68,blue
neural_network/training_images/triangle_blue_0301.bmp,triangle,61,61,blue
neural_network/training_images/triangle_blue_0302.bmp,triangle,56,73,blue
neural_network/training_images/triangle_blue_0303.bmp,triangle,71,57,blue
neural_network/training_images/triangle_blue_0304.bmp,triangle,44,68,blue
neural_network/training_images/triangle_blue_0305.bmp,triangle,66,66,blue
neural_network/training_images/triangle_blue_0306.bmp,triangle,56,55,blue
neural_network/training_images/triangle_blue_0307.bmp,triangle,71,65,blue
neural_network/training_images/triangle_blue_0308.bmp,triangle,59,60,blue
neural_network/training_images/triangle_blue_0309.bmp,triangle,61,71,blue
neural_network/training_images/triangle_blue_0310.bmp,triangle,50,71,blue
neural_network/training_images/triangle_blue_0311.bmp,triangle,66,58,blue
neural_network/training_images/triangle_blue_0312.bmp,triangle,75,60,blue
neural_network/training_images/triangle_blue_0313.bmp,triangle,62,63,blue
neural_network/training_images/triangle_blue_0314.bmp,triangle,61,62,blue
neural_network/training_images/triangle_blue_0315.bmp,triangle,62,59,blue
neural_network/training_images/triangle_blue_0316.bmp,triangle,59,55,blue
neural_network/training_images/triangle_blue_0317.bmp,triangle,54,58,blue
neural_network/training_images/triangle_blue_0318.bmp,triangle,64,56,blue
neural_network/training_images/triangle_blue_0319.bmp,triangle,53,68,blue
neural_network/training_images/triangle_blue_0320.bmp,triangle,68,53,blue
neural_network/training_images/triangle_blue_0321.bmp,triangle,68,69,blue
neural_network/training_images/triangle_blue_0322.bmp,triangle,58,66,blue
neural_network/training_images/triangle_blue_0323.bmp,triangle,75,67,blue
neural_network/training_images/triangle_blue_0324.bmp,triangle,59,60,blue
neural_network/training_images/triangle_blue_0325.bmp,triangle,57,64,blue
neural_network/training_images/triangle_blue_0326.bmp,triangle,52,65,blue
neural_network/training_images/triangle_blue_0327.bmp,triangle,60,52,blue
neural_network/training_images/triangle_blue_0328.bmp,triangle,65,52,blue
neural_network/training_images/triangle_blue_0329.bmp,triangle,82,55,blue
neural_network/training_images/triangle_blue_0330.bmp,triangle,68,62,blue
neural_network/training_images/triangle_blue_0331.bmp,triangle,75,62,blue
neural_network/training_images/triangle_blue_0332.bmp,triangle,65,64,blue
neural_network/training_images/triangle_blue_0333.bmp,triangle,59,67,blue
neural_network/training_images/triangle_blue_0334.bmp,triangle,54,54,blue
neural_network/training_images/triangle_blue_0335.bmp,triangle,67,61,blue
neural_network/training_images/triangle_blue_0336.bmp,triangle,59,53,blue
neural_network/training_images/triangle_blue_0337.bmp,triangle,56,55,blue
neural_network/training_images/triangle_blue_0338.bmp,triangle,67,47,blue
neural_network/training_images/triangle_blue_0339.bmp,triangle,65,67,blue
neural_network/training_images/triangle_blue_0340.bmp,triangle,68,76,blue
neural_network/training_images/triangle_blue_0341.bmp,triangle,53,50,blue
neural_network/training_images/triangle_blue_0342.bmp,triangle,62,79,blue
neural_network/training_images/triangle_blue_0343.bmp,triangle,69,54,blue
neural_network/training_images/triangle_blue_0344.bmp,triangle,56,71,blue
neural_network/training_images/triangle_blue_0345.bmp,triangle,66,41,blue
neural_network/training_images/triangle_blue_0346.bmp,triangle,55,82,blue
neural_network/training_images/triangle_blue_0347.bmp,triangle,81,69,blue
neural_network/training_images/triangle_blue_0348.bmp,triangle,85,74,blue
neural_network/training_images/triangle_blue_0349.bmp,triangle,70,59,blue
neural_network/training_images/triangle_blue_0350.bmp,triangle,60,54,blue
neural_network/training_images/triangle_blue_0351.bmp,triangle,73,71,blue
neural_network/training_images/triangle_blue_0352.bmp,triangle,64,63,blue
neural_network/training_images/triangle_blue_0353.bmp,triangle,53,77,blue
neural_network/training_images/triangle_blue_0354.bmp,triangle,60,66,blue
neural_network/training_images/triangle_blue_0355.bmp,triangle,63,75,blue
neural_network/training_images/triangle_blue_0356.bmp,triangle,50,73,blue
neural_network/training_images/triangle_blue_0357.bmp,triangle,56,56,blue
neural_network/training_images/triangle_blue_0358.bmp,triangle,60,59,blue
neural_network/training_images/triangle_blue_0359.bmp,triangle,60,59,blue
neural_network/training_images/triangle_blue_0360.bmp,triangle,54,72,blue
neural_network/training_images/triangle_blue_0361.bmp,triangle,61,71,blue
neural_network/training_images/triangle_blue_0362.bmp,triangle,77,47,blue
neural_network/training_images/triangle_blue_0363.bmp,triangle,63,68,blue
neural_network/training_images/triangle_blue_0364.bmp,triangle,66,63,blue
neural_network/training_images/triangle_blue_0365.bmp,triangle,61,67,blue
neural_network/training_images/triangle_blue_0366.bmp,triangle,67,73,blue
neural_network/training_images/triangle_blue_0367.bmp,triangle,69,59,blue
neural_network/training_images/triangle_blue_0368.bmp,triangle,58,67,blue
neural_network/training_images/triangle_blue_0369.bmp,triangle,66,71,blue
neural_network/training_images/triangle_blue_0370.bmp,triangle,62,77,blue
neural_network/training_images/triangle_blue_0371.bmp,triangle,61,73,blue
neural_network/training_images/triangle_blue_0372.bmp,triangle,66,62,blue
neural_network/training_images/triangle_blue_0373.bmp,triangle,62,58,blue
neural_network/training_images/triangle_blue_0374.bmp,triangle,67,66,blue
neural_network/training_images/triangle_blue_0375.bmp,triangle,63,71,blue
neural_network/training_images/triangle_blue_0376.bmp,triangle,67,75,blue
neural_network/training_images/triangle_blue_0377.bmp,triangle,65,81,blue
neural_network/training_images/triangle_blue_0378.bmp,triangle,58,70,blue
neural_network/training_images/triangle_blue_0379.bmp,triangle,76,66,blue
neural_network/training_images/triangle_blue_0380.bmp,triangle,75,50,blue
neural_network/training_images/triangle_blue_0381.bmp,triangle,69,59,blue
neural_network/training_images/triangle_blue_0382.bmp,triangle,80,64,blue
neural_network/training_images/triangle_blue_0383.bmp,triangle,69,64,blue
neural_network/training_images/triangle_blue_0384.bmp,triangle,62,56,blue
neural_network/training_images/triangle_blue_0385.bmp,triangle,55,57,blue
neural_network/training_images/triangle_blue_0386.bmp,triangle,65,65,blue
neural_network/training_images/triangle_blue_0387.bmp,triangle,60,59,blue
neural_network/training_images/triangle_blue_0388.bmp,triangle,76,59,blue
neural_network/training_images/triangle_blue_0389.bmp,triangle,60,65,blue
neural_network/training_images/triangle_blue_0390.bmp,triangle,65,61,blue
neural_network/training_images/triangle_blue_0391.bmp,triangle,55,73,blue
neural_network/training_images/triangle_blue_0392.bmp,triangle,63,70,blue
neural_network/training_images/triangle_blue_0393.bmp,triangle,69,59,blue
neural_network/training_images/triangle_blue_0394.bmp,triangle,75,71,blue
neural_network/training_images/triangle_blue_0395.bmp,triangle,71,54,blue
neural_network/training_images/triangle_blue_0396.bmp,triangle,66,55,blue
neural_network/training_images/triangle_blue_0397.bmp,triangle,64,72,blue
neural_network/training_images/triangle_blue_0398.bmp,triangle,63,64,blue
neural_network/training_images/triangle_blue_0399.bmp,triangle,69,59,blue
neural_network/training_images/triangle_blue_0400.bmp,triangle,62,60,blue
neural_network/training_images/triangle_blue_0401.bmp,triangle,43,63,blue
neural_network/training_images/triangle_blue_0402.bmp,triangle,62,49,blue
neural_network/training_images/triangle_blue_0403.bmp,triangle,54,68,blue
neural_network/training_images/triangle_blue_0404.bmp,triangle,62,67,blue
neural_network/training_images/triangle_blue_0405.bmp,triangle,69,66,blue
neural_network/training_images/triangle_blue_0406.bmp,triangle,76,54,blue
neural_network/training_images/triangle_blue_0407.bmp,triangle,59,68,blue
neural_network/training_images/triangle_blue_0408.bmp,triangle,68,63,blue
neural_network/training_images/triangle_blue_0409.bmp,triangle,64,68,blue
neural_network/training_images/triangle_blue_0410.bmp,triangle,72,63,blue
neural_network/training_images/triangle_blue_0411.bmp,triangle,77,73,blue
neural_network/training_images/triangle_blue_0412.bmp,triangle,56,58,blue
neural_network/training_images/triangle_blue_0413.bmp,triangle,68,77,blue
neural_network/training_images/triangle_blue_0414.bmp,triangle,43,62,blue
neural_network/training_images/triangle_blue_0415.bmp,triangle,61,59,blue
neural_network/training_images/triangle_blue_0416.bmp,triangle,61,63,blue
neural_network/training_images/triangle_blue_0417.bmp,triangle,67,60,blue
neural_network/training_images/triangle_blue_0418.bmp,triangle,57,64,blue
neural_network/training_images/triangle_blue_0419.bmp,triangle,67,66,blue
neural_network/training_images/triangle_blue_0420.bmp,triangle,66,79,blue
neural_network/training_images/triangle_blue_0421.bmp,triangle,84,65,blue
neural_network/training_images/triangle_blue_0422.bmp,triangle,50,64,blue
neural_network/training_images/triangle_blue_0423.bmp,triangle,49,52,blue
neural_network/training_images/triangle_blue_0424.bmp,triangle,61,67,blue
neural_network/training_images/triangle_blue_0425.bmp,triangle,49,55,blue
neural_network/training_images/triangle_blue_0426.bmp,triangle,75,60,blue
neural_network/training_images/triangle_blue_0427.bmp,triangle,59,79,blue
neural_network/training_images/triangle_blue_0428.bmp,triangle,60,57,blue
neural_network/training_images/triangle_blue_0429.bmp,triangle,72,69,blue
neural_network/training_images/triangle_blue_0430.bmp,triangle,63,64,blue
neural_network/training_images/triangle_blue_0431.bmp,triangle,72,68,blue
neural_network/training_images/triangle_blue_0432.bmp,triangle,75,67,blue
neural_network/training_images/triangle_blue_0433.bmp,triangle,59,49,blue
neural_network/training_images/triangle_blue_0434.bmp,triangle,53,65,blue
neural_network/training_images/triangle_blue_0435.bmp,triangle,71,60,blue
neural_network/training_images/triangle_blue_0436.bmp,triangle,66,59,blue
neural_network/training_images/triangle_blue_0437.bmp,triangle,62,61,blue
neural_network/training_images/triangle_blue_0438.bmp,triangle,75,78,blue
neural_network/training_images/triangle_blue_0439.bmp,triangle,59,65,blue
neural_network/training_images/triangle_blue_0440.bmp,triangle,72,63,blue
neural_network/training_images/triangle_blue_0441.bmp,triangle,62,61,blue
neural_network/training_images/triangle_blue_0442.bmp,triangle,77,72,blue
neural_network/training_images/triangle_blue_0443.bmp,triangle,64,74,blue
neural_network/training_images/triangle_blue_0444.bmp,triangle,70,57,blue
neural_network/training_images/triangle_blue_0445.bmp,triangle,68,70,blue
neural_network/training_images/triangle_blue_0446.bmp,triangle,38,57,blue
neural_network/training_images/triangle_blue_0447.bmp,triangle,71,56,blue
neural_network/training_images/triangle_blue_0448.bmp,triangle,73,77,blue
neural_network/training_images/triangle_blue_0449.bmp,triangle,82,80,blue
neural_network/training_images/triangle_blue_0450.bmp,triangle,69,3,blue
neural_network/training_images/triangle_blue_0451.bmp,triangle,54,23,blue
neural_network/training_images/triangle_blue_0452.bmp,triangle,109,8,blue
neural_network/training_images/triangle_blue_0453.bmp,triangle,112,60,blue
neural_network/training_images/triangle_blue_0454.bmp,triangle,91,78,blue
neural_network/training_images/triangle_blue_0455.bmp,triangle,78,1,blue
neural_network/training_images/triangle_blue_0456.bmp,triangle,22,65,blue
neural_network/training_images/triangle_blue_0457.bmp,triangle,62,18,blue
neural_network/training_images/triangle_blue_0458.bmp,triangle,84,75,blue
neural_network/training_images/triangle_blue_0459.bmp,triangle,22,17,blue
neural_network/training_images/triangle_blue_0460.bmp,triangle,120,49,blue
neural_network/training_images/triangle_blue_0461.bmp,triangle,30,15,blue
neural_network/training_images/triangle_blue_0462.bmp,triangle,59,83,blue
neural_network/training_images/triangle_blue_0463.bmp,triangle,70,66,blue
neural_network/training_images/triangle_blue_0464.bmp,triangle,119,88,blue
neural_network/training_images/triangle_blue_0465.bmp,triangle,82,44,blue
neural_network/training_images/triangle_blue_0466.bmp,triangle,49,100,blue
neural_network/training_images/triangle_blue_0467.bmp,triangle,12,25,blue
neural_network/training_images/triangle_blue_0468.bmp,triangle,47,100,blue
neural_network/training_images/triangle_blue_0469.bmp,triangle,61,57,blue
neural_network/training_images/triangle_blue_0470.bmp,triangle,59,15,blue
neural_network/training_images/triangle_blue_0471.bmp,triangle,56,46,blue
neural_network/training_images/triangle_blue_0472.bmp,triangle,63,77,blue
neural_network/training_images/triangle_blue_0473.bmp,triangle,49,11,blue
neural_network/training_images/triangle_blue_0474.bmp,triangle,10,6,blue
neural_network/training_images/triangle_blue_0475.bmp,triangle,96,110,blue
neural_network/training_images/triangle_blue_0476.bmp,triangle,68,100,blue
neural_network/training_images/triangle_blue_0477.bmp,triangle,36,17,blue
neural_network/training_images/triangle_blue_0478.bmp,triangle,96,43,blue
neural_network/training_images/triangle_blue_0479.bmp,triangle,60,47,blue
neural_network/training_images/triangle_blue_0480.bmp,triangle,10,99,blue
neural_network/training_images/triangle_blue_0481.bmp,triangle,40,35,blue
neural_network/training_images/triangle_blue_0482.bmp,triangle,22,6,blue
neural_network/training_images/triangle_blue_0483.bmp,triangle,13,37,blue
neural_network/training_images/triangle_blue_0484.bmp,triangle,7,20,blue
neural_network/training_images/triangle_blue_0485.bmp,triangle,96,68,blue
neural_network/training_images/triangle_blue_0486.bmp,triangle,3,97,blue
neural_network/training_images/triangle_blue_0487.bmp,triangle,59,112,blue
neural_network/training_images/triangle_blue_0488.bmp,triangle,23,62,blue
neural_network/training_images/triangle_blue_0489.bmp,triangle,113,109,blue
neural_network/training_images/triangle_blue_0490.bmp,triangle,43,85,blue
neural_network/training_images/triangle_blue_0491.bmp,triangle,26,54,blue
neural_network/training_images/triangle_blue_0492.bmp,triangle,116,100,blue
neural_network/training_images/triangle_blue_0493.bmp,triangle,44,14,blue
neural_network/training_images/triangle_blue_0494.bmp,triangle,39,7,blue
neural_network/training_images/triangle_blue_0495.bmp,triangle,63,5,blue
neural_network/training_images/triangle_blue_0496.bmp,triangle,86,51,blue
neural_network/training_images/triangle_blue_0497.bmp,triangle,114,56,blue
neural_network/training_images/triangle_blue_0498.bmp,triangle,108,1,blue
neural_network/training_images/triangle_blue_0499.bmp,triangle,46,42,blue
neural_network/training_images/hook_red_0000.bmp,hook,92,97,red
neural_network/training_images/hook_red_0001.bmp,hook,76,91,red
neural_network/training_images/hook_red_0002.bmp,hook,88,96,red
neural_network/training_images/hook_red_0003.bmp,hook,88,93,red
neural_network/training_images/hook_red_0004.bmp,hook,82,75,red
neural_network/training_images/hook_red_0005.bmp,hook,77,86,red
neural_network/training_images/hook_red_0006.bmp,hook,89,105,red
neural_network/training_images/hook_red_0007.bmp,hook,98,114,red
neural_network/training_images/hook_red_0008.bmp,hook,85,94,red
neural_network/training_images/hook_red_0009.bmp,hook,87,84,red
neural_network/training_images/hook_red_0010.bmp,hook,79,90,red
neural_network/training_images/hook_red_0011.bmp,hook,94,95,red
neural_network/training_images/hook_red_0012.bmp,hook,98,87,red
neural_network/training_images/hook_red_0013.bmp,hook,75,81,red
neural_network/training_images/hook_red_0014.bmp,hook,77,85,red
neural_network/training_images/hook_red_0015.bmp,hook,95,90,red
neural_network/training_images/hook_red_0016.bmp,hook,91,95,red
neural_network/training_images/hook_red_0017.bmp,hook,87,90,red
neural_network/training_images/hook_red_0018.bmp,hook,98,70,red
neural_network/training_images/hook_red_0019.bmp,hook,89,86,red
neural_network/training_images/hook_red_0020.bmp,hook,99,93,red
neural_network/training_images/hook_red_0021.bmp,hook,94,93,red
neural_network/training_images/hook_red_0022.bmp,hook,79,92,red
neural_network/training_images/hook_red_0023.bmp,hook,87,96,red
neural_network/training_images/hook_red_0024.bmp,hook,73,84,red
neural_network/training_images/hook_red_0025.bmp,hook,99,84,red
neural_network/training_images/hook_red_0026.bmp,hook,100,75,red
neural_network/training_images/hook_red_0027.bmp,hook,88,77,red
neural_network/training_images/hook_red_0028.bmp,hook,75,86,red
neural_network/training_images/hook_red_0029.bmp,hook,81,93,red
neural_network/training_images/hook_red_0030.bmp,hook,94,83,red
neural_network/training_images/hook_red_0031.bmp,hook,85,86,red
neural_network/training_images/hook_red_0032.bmp,hook,84,83,red
neural_network/training_images/hook_red_0033.bmp,hook,93,84,red
neural_network/training_images/hook_red_0034.bmp,hook,98,96,red
neural_network/training_images/hook_red_0035.bmp,hook,89,94,red
neural_network/training_images/hook_red_0036.bmp,hook,80,89,red
neural_network/training_images/hook_red_0037.bmp,hook,68,95,red
neural_network/training_images/hook_red_0038.bmp,hook,84,87,red
neural_network/training_images/hook_red_0039.bmp,hook,85,81,red
neural_network/training_images/hook_red_0040.bmp,hook,103,95,red
neural_network/training_images/hook_red_0041.bmp,hook,100,76,red
neural_network/training_images/hook_red_0042.bmp,hook,71,90,red
neural_network/training_images/hook_red_0043.bmp,hook,86,79,red
neural_network/training_images/hook_red_0044.bmp,hook,97,96,red
neural_network/training_images/hook_red_0045.bmp,hook,86,92,red
neural_network/training_images/hook_red_0046.bmp,hook,77,89,red
neural_network/training_images/hook_red_0047.bmp,hook,101,98,red
neural_network/training_images/hook_red_0048.bmp,hook,84,86,red
neural_network/training_images/hook_red_0049.bmp,hook,98,81,red
neural_network/training_images/hook_red_0050.bmp,hook,75,84,red
neural_network/training_images/hook_red_0051.bmp,hook,82,98,red
neural_network/training_images/hook_red_0052.bmp,hook,99,84,red
neural_network/training_images/hook_red_0053.bmp,hook,80,72,red
neural_network/training_images/hook_red_0054.bmp,hook,88,101,red
neural_network/training_images/hook_red_0055.bmp,hook,79,84,red
neural_network/training_images/hook_red_0056.bmp,hook,93,93,red
neural_network/training_images/hook_red_0057.bmp,hook,100,84,red
neural_network/training_images/hook_red_0058.bmp,hook,103,83,red
neural_network/training_images/hook_red_0059.bmp,hook,99,101,red
neural_network/training_images/hook_red_0060.bmp,hook,98,84,red
neural_network/training_images/hook_red_0061.bmp,hook,69,115,red
neural_network/training_images/hook_red_0062.bmp,hook,100,74,red
neural_network/training_images/hook_red_0063.bmp,hook,92,86,red
neural_network/training_images/hook_red_0064.bmp,hook,80,82,red
neural_network/training_images/hook_red_0065.bmp,hook,88,87,red
neural_network/training_images/hook_red_0066.bmp,hook,88,96,red
neural_network/training_images/hook_red_0067.bmp,hook,89,86,red
neural_network/training_images/hook_red_0068.bmp,hook,89,88,red
neural_network/training_images/hook_red_0069.bmp,hook,89,107,red
neural_network/training_images/hook_red_0070.bmp,hook,81,88,red
neural_network/training_images/hook_red_0071.bmp,hook,97,77,red
neural_network/training_images/hook_red_0072.bmp,hook,88,86,red
neural_network/training_images/hook_red_0073.bmp,hook,99,82,red
neural_network/training_images/hook_red_0074.bmp,hook,83,93,red
neural_network/training_images/hook_red_0075.bmp,hook,88,85,red
neural_network/training_images/hook_red_0076.bmp,hook,85,85,red
neural_network/training_images/hook_red_0077.bmp,hook,76,95,red
neural_network/training_images/hook_red_0078.bmp,hook,93,87,red
neural_network/training_images/hook_red_0079.bmp,hook,89,100,red
neural_network/training_images/hook_red_0080.bmp,hook,74,110,red
neural_network/training_images/hook_red_0081.bmp,hook,84,80,red
neural_network/training_images/hook_red_0082.bmp,hook,95,80,red
neural_network/training_images/hook_red_0083.bmp,hook,92,93,red
neural_network/training_images/hook_red_0084.bmp,hook,89,79,red
neural_network/training_images/hook_red_0085.bmp,hook,83,89,red
neural_network/training_images/hook_red_0086.bmp,hook,83,88,red
neural_network/training_images/hook_red_0087.bmp,hook,76,80,red
neural_network/training_images/hook_red_0088.bmp,hook,88,88,red
neural_network/training_images/hook_red_0089.bmp,hook,105,98,red
neural_network/training_images/hook_red_0090.bmp,hook,91,80,red
neural_network/training_images/hook_red_0091.bmp,hook,87,82,red
neural_network/training_images/hook_red_0092.bmp,hook,88,95,red
neural_network/training_images/hook_red_0093.bmp,hook,64,77,red
neural_network/training_images/hook_red_0094.bmp,hook,91,82,red
neural_network/training_images/hook_red_0095.bmp,hook,88,84,red
neural_network/training_images/hook_red_0096.bmp,hook,97,96,red
neural_network/training_images/hook_red_0097.bmp,hook,90,91,red
neural_network/training_images/hook_red_0098.bmp,hook,87,99,red
neural_network/training_images/hook_red_0099.bmp,hook,95,81,red
neural_network/training_images/hook_red_0100.bmp,hook,95,102,red
neural_network/training_images/hook_red_0101.bmp,hook,80,98,red
neural_network/training_images/hook_red_0102.bmp,hook,70,77,red
neural_network/training_images/hook_red_0103.bmp,hook,90,94,red
neural_network/training_images/hook_red_0104.bmp,hook,98,92,red
neural_network/training_images/hook_red_0105.bmp,hook,84,85,red
